date,meantemp,humidity,wind_speed,mean_pressure
2018-3-2,6.06923076923077,49,0.769230769230769,652.492307692308
2018-3-20,15.1769230769231,35.7692307692308,1.30769230769231,651.815384615385
2018-3-21,14.4153846153846,39.1538461538462,0.923076923076923,652.623076923077
2018-3-22,13.9,31,1.38461538461539,652.761538461538
2018-3-23,16.3846153846154,28.7692307692308,1.30769230769231,650.892307692308
2018-3-24,16.6692307692308,33.6923076923077,2.76923076923077,644.915384615385
2018-3-25,12.0384615384615,34.3076923076923,1.15384615384615,652.646153846154
2018-3-26,13.225,38.25,1.33333333333333,655.791666666667
2018-3-27,15.0538461538462,35.5384615384615,2,652.838461538462
2018-3-28,15.6384615384615,37.3846153846154,0.615384615384615,652.376923076923
2018-3-29,11.7538461538461,76.6923076923077,0.692307692307692,646.415384615385
2018-3-3,7.28461538461538,67.6153846153846,0.692307692307692,651.261538461538
2018-3-30,9.51,61.8,1.1,648.1
2018-3-31,11.26,44.7,0.7,654.17
2018-3-4,10.6307692307692,57.6923076923077,1.53846153846154,648.046153846154
2018-3-5,11.3461538461539,46.9230769230769,1.69230769230769,648.776923076923
2018-3-6,9.22307692307692,68.8461538461538,0.461538461538462,649.576923076923
2018-3-7,11.5,58.6153846153846,0.769230769230769,651.369230769231
2018-3-8,8.32307692307692,76,0.846153846153846,648.2
2018-3-9,5.91538461538462,75.5384615384615,1.07692307692308,644.730769230769
2018-4-1,13.93,37.5,0.9,653.11
2018-4-10,12.4230769230769,59.4615384615385,0.769230769230769,652.476923076923
2018-4-11,12.4076923076923,66.9230769230769,0.692307692307692,651.146153846154
2018-4-12,16.5,42.1538461538462,0.692307692307692,650.246153846154
2018-4-13,16.6923076923077,46.8461538461538,0.923076923076923,649.238461538462
2018-4-14,17.1,30.6923076923077,0.769230769230769,650.415384615385
2018-4-15,14.9230769230769,22.3846153846154,1.07692307692308,650.369230769231
2018-4-16,14.39,19,1.2,653.49
2018-4-17,16.76,18.6,0.9,652.71
2018-4-18,18.12,27.2,0.8,654.87
2018-4-19,19.33,26.9,3,650.9
2018-4-2,15.27,37.4,1.6,650.16
2018-4-20,12.35,55.9,1.4,645.58
2018-4-21,9.64,57.9,1,646.71
2018-4-22,11.55,43.7,1.1,647.63
2018-4-23,15.5,26.3,1,649.33
2018-4-24,17.75,27.1,1.1,653.02
2018-4-25,18.2076923076923,28.9230769230769,0.923076923076923,653.023076923077
2018-4-26,19.3153846153846,27.4615384615385,1,651.776923076923
2018-4-27,17.1,49.8461538461538,1,649.653846153846
2018-4-28,15.9846153846154,57.0769230769231,0.615384615384615,651.338461538462
2018-4-29,16.5,51.8461538461538,0.769230769230769,652.507692307692
2018-4-3,14.6307692307692,31.3076923076923,2.69230769230769,649.223076923077
2018-4-30,18.2615384615385,43.7692307692308,0.769230769230769,652.023076923077
2018-4-4,11.5923076923077,22.4615384615385,0.923076923076923,653.630769230769
2018-4-5,13.7076923076923,25.3846153846154,0.692307692307692,651.123076923077
2018-4-6,15.3307692307692,28.2307692307692,0.615384615384615,650.892307692308
2018-4-7,17.1384615384615,27.6153846153846,0.538461538461538,652.6
2018-4-8,17.9846153846154,27.5384615384615,1,652.8
2018-4-9,17.5615384615385,34.9230769230769,1,653.269230769231
2018-5-1,18.1692307692308,39.9230769230769,0.769230769230769,653.830769230769
2018-5-10,14.8923076923077,57.2307692307692,1.38461538461539,647.446153846154
2018-5-11,14.2846153846154,63.2307692307692,0.384615384615385,645.338461538462
2018-5-12,13.1692307692308,70.6923076923077,0.153846153846154,646.276923076923
2018-5-13,14.9230769230769,61.3846153846154,0.538461538461538,647.884615384615
2018-5-14,15.8615384615385,56.1538461538462,0.692307692307692,650.5
2018-5-15,16.1769230769231,56.0769230769231,0.769230769230769,652.653846153846
2018-5-16,18.8461538461539,41.8461538461538,0.923076923076923,653.676923076923
2018-5-17,20.2384615384615,34.9230769230769,0.923076923076923,654.669230769231
2018-5-18,21.3230769230769,35.3846153846154,1,654.107692307692
2018-5-19,20.6846153846154,44.0769230769231,0.923076923076923,653.692307692308
2018-5-2,18.0307692307692,44.7692307692308,1.23076923076923,653.676923076923
2018-5-20,22.5,39.3846153846154,0.846153846153846,652.1
2018-5-21,21.0153846153846,48.3076923076923,0.692307692307692,652.1
2018-5-22,17.4461538461539,60.3076923076923,0.692307692307692,653.838461538462
2018-5-23,19.4153846153846,54.4615384615385,0.769230769230769,653.046153846154
2018-5-24,16.3307692307692,73.3076923076923,0.615384615384615,650.9
2018-5-25,19.7307692307692,57.3846153846154,0.538461538461538,649.484615384615
2018-5-26,21.8769230769231,41.5384615384615,1.07692307692308,651.6
2018-5-27,21.7,46.0769230769231,0.923076923076923,654.430769230769
2018-5-28,20.8076923076923,48.3076923076923,0.461538461538462,653.623076923077
2018-5-29,20.8846153846154,52.7692307692308,1.30769230769231,649.384615384615
2018-5-3,17.3307692307692,54,0.615384615384615,652.369230769231
2018-5-30,20.1615384615385,50.5384615384615,0.769230769230769,650.669230769231
2018-5-31,20.5230769230769,48.6153846153846,1.15384615384615,648.523076923077
2018-5-4,16.8153846153846,59.7692307692308,0.692307692307692,651.853846153846
2018-5-5,17.3076923076923,56.6153846153846,0.615384615384615,651.238461538462
2018-5-6,15.4153846153846,66.9230769230769,0.538461538461538,651.361538461539
2018-5-7,11.3666666666667,85.0833333333333,0.5,650.375
2018-5-8,9.32307692307692,82.1538461538462,0.230769230769231,646.507692307692
2018-5-9,10.5076923076923,78.4615384615385,0.461538461538462,646.638461538461
2018-6-1,20.0307692307692,50.8461538461538,0.923076923076923,649.115384615385
2018-6-10,23.6692307692308,32.5384615384615,0.846153846153846,646.630769230769
2018-6-11,24.0384615384615,31.3846153846154,1.07692307692308,646.284615384615
2018-6-12,23.4923076923077,36.5384615384615,0.769230769230769,646.192307692308
2018-6-13,22.4769230769231,41.2307692307692,1.15384615384615,647.307692307692
2018-6-14,22.9,47.5384615384615,0.923076923076923,648.469230769231
2018-6-15,20.4153846153846,56.4615384615385,1.07692307692308,649.376923076923
2018-6-16,19.5846153846154,62.0769230769231,0.769230769230769,649.815384615385
2018-6-17,23.7384615384615,31.3076923076923,1.46153846153846,648.592307692308
2018-6-18,23.7416666666667,29.6666666666667,1.58333333333333,647.05
2018-6-19,23,40.8461538461538,1,649.484615384615
2018-6-2,16.2384615384615,66.4615384615385,0.384615384615385,650.653846153846
2018-6-20,24.7461538461538,32.5384615384615,1.07692307692308,650.830769230769
2018-6-21,23.9923076923077,38.6923076923077,0.846153846153846,650.830769230769
2018-6-22,24.8230769230769,35.5384615384615,0.615384615384615,648.638461538461
2018-6-23,24.7307692307692,39.5384615384615,0.846153846153846,648.7
2018-6-24,27.0769230769231,32,1.07692307692308,649.284615384615
2018-6-25,28.5692307692308,26.0769230769231,0.923076923076923,649.461538461538
2018-6-26,28.3538461538462,23.0769230769231,1,649.2
2018-6-27,29.0384615384615,23.2307692307692,0.923076923076923,649
2018-6-28,30.6384615384615,26.1538461538461,1.07692307692308,647.146153846154
2018-6-29,30.9538461538462,19.8461538461539,1.30769230769231,645.607692307692
2018-6-3,20.2153846153846,49.0769230769231,0.769230769230769,649.515384615385
2018-6-30,28.8923076923077,16.7692307692308,1.46153846153846,647.584615384615
2018-6-4,18.0538461538461,60.0769230769231,0.769230769230769,648.684615384615
2018-6-5,18.6769230769231,52.3846153846154,0.846153846153846,649.415384615385
2018-6-6,21.4230769230769,45,0.846153846153846,653.830769230769
2018-6-7,23.2307692307692,39.8461538461538,1,654.930769230769
2018-6-8,23.4461538461539,36.3846153846154,1,652.776923076923
2018-6-9,22.7846153846154,35.6923076923077,1,649.538461538462
2018-7-1,28.9692307692308,15.1538461538461,1.07692307692308,650.723076923077
2018-7-10,32.1692307692308,15.6153846153846,1.07692307692308,649.238461538462
2018-7-11,33.1461538461539,14.9230769230769,1.07692307692308,648.607692307692
2018-7-12,33.2307692307692,12.6153846153846,1.30769230769231,647.169230769231
2018-7-13,33.2153846153846,12.9230769230769,1.15384615384615,644.930769230769
2018-7-14,31.5230769230769,18.4615384615385,1.61538461538461,643.907692307692
2018-7-15,24.8,40.0769230769231,1.15384615384615,644.969230769231
2018-7-16,25.9,37.4,1,646.04
2018-7-17,28.48,23.7,1.1,646.19
2018-7-18,30.15,20,1.4,645.52
2018-7-19,30.65,14.2,1.3,646.19
2018-7-2,31.0846153846154,16.3846153846154,1,650.576923076923
2018-7-20,29.51,14.4,1.6,646.56
2018-7-21,28.9,21,1.07692307692308,646.815384615385
2018-7-22,27.5923076923077,27.4615384615385,1.07692307692308,646.084615384615
2018-7-23,28.1461538461538,25.1538461538461,0.923076923076923,645.5
2018-7-24,29.8615384615385,18.1538461538461,1.76923076923077,646.938461538462
2018-7-25,29.9230769230769,16.7692307692308,1.69230769230769,648.369230769231
2018-7-26,29.6769230769231,12,1.23076923076923,649.407692307692
2018-7-27,30.5923076923077,10.1538461538461,1.15384615384615,648.376923076923
2018-7-28,31.6846153846154,9.84615384615385,1.15384615384615,646.246153846154
2018-7-29,31.7769230769231,12.0769230769231,1.23076923076923,646.376923076923
2018-7-3,33.3,16.6923076923077,0.923076923076923,649.815384615385
2018-7-30,32.3,14.5384615384615,1.38461538461539,647.415384615385
2018-7-31,32.4461538461538,15.6923076923077,1.15384615384615,647.323076923077
2018-7-4,33.5384615384615,15,1.15384615384615,647.853846153846
2018-7-5,33.9,13.4,1.5,645.12
2018-7-6,30.57,19.1,1.6,645.72
2018-7-7,30.7777777777778,19.2222222222222,1.44444444444444,646.388888888889
2018-7-8,30.67,16.1,1.7,648.43
2018-7-9,30.3,14.7,0.7,650.15
2018-8-1,31.1692307692308,22.1538461538461,1.07692307692308,647.453846153846
2018-8-10,29.3846153846154,29.0769230769231,0.692307692307692,649
2018-8-11,30.4,25.4615384615385,1.23076923076923,648.692307692308
2018-8-12,29.7153846153846,18.3076923076923,0.769230769230769,647.723076923077
2018-8-13,28.8615384615385,25.3846153846154,1,647.515384615385
2018-8-14,28.7692307692308,28.9230769230769,1.23076923076923,647.076923076923
2018-8-15,29.51,29.3,0.9,648.51
2018-8-16,31.53,24.2,1.1,649.11
2018-8-17,32.34,17,1.1,648.44
2018-8-18,31.5230769230769,16.3846153846154,1.30769230769231,645.546153846154
2018-8-19,29.6615384615385,21.2307692307692,1.61538461538461,646.084615384615
2018-8-2,29.7923076923077,26.2307692307692,1,646.869230769231
2018-8-20,28.9769230769231,24.9230769230769,1.07692307692308,648.761538461538
2018-8-21,29.3076923076923,25.3846153846154,0.923076923076923,649.576923076923
2018-8-22,29.5769230769231,23,0.846153846153846,649.146153846154
2018-8-23,30.02,25.9,0.9,649.8
2018-8-24,31.35,23.6,1,649.94
2018-8-25,32.37,18.4,0.8,649.18
2018-8-26,31.82,17.6,1.1,646.75
2018-8-27,31.33,17.3,1.5,646.74
2018-8-28,30.12,22.8,1,649.17
2018-8-29,30.2692307692308,20.3846153846154,1.23076923076923,650.369230769231
2018-8-3,30.0307692307692,27.2307692307692,1.30769230769231,646.261538461538
2018-8-30,29.2846153846154,18.6153846153846,0.923076923076923,651.384615384615
2018-8-31,30.0461538461538,18.8461538461539,0.846153846153846,650.8
2018-8-4,28.2538461538462,35.8461538461538,1,648.023076923077
2018-8-5,30.96,25,1.3,649.92
2018-8-6,30.9538461538462,18.7692307692308,1.07692307692308,649.653846153846
2018-8-7,31.1846153846154,21.8461538461539,1,647.746153846154
2018-8-8,31.0769230769231,20.7692307692308,1.38461538461539,646.523076923077
2018-8-9,28.7846153846154,32.3846153846154,0.846153846153846,647.8
2018-9-1,29.6307692307692,22.8461538461539,1.07692307692308,651.292307692308
2018-9-10,18.5,61.6,2,651.71
2018-9-11,21.5230769230769,46,1.69230769230769,653.3
2018-9-12,23.8923076923077,32.3076923076923,1,655.384615384615
2018-9-13,25.3692307692308,29.8461538461539,1.07692307692308,655.530769230769
2018-9-14,26.0846153846154,32.1538461538462,0.846153846153846,651.823076923077
2018-9-15,24.9384615384615,22.9230769230769,1.53846153846154,651.076923076923
2018-9-16,24.9,25.2307692307692,0.769230769230769,651.953846153846
2018-9-17,24.1230769230769,29.1538461538461,1.30769230769231,652.038461538462
2018-9-18,24.0692307692308,29.6923076923077,0.846153846153846,652.192307692308
2018-9-19,24.7307692307692,27.2307692307692,1,652.253846153846
2018-9-2,29.8846153846154,23.6923076923077,0.769230769230769,649.653846153846
2018-9-20,25.2923076923077,28.3076923076923,0.923076923076923,651.892307692308
2018-9-21,25.1,26.6923076923077,1.15384615384615,652.330769230769
2018-9-22,21.1769230769231,35.9230769230769,1.30769230769231,653.269230769231
2018-9-23,22.5076923076923,32.6923076923077,0.692307692307692,653.323076923077
2018-9-24,23.1384615384615,25.2307692307692,1,654.215384615385
2018-9-25,24.1923076923077,23.0769230769231,0.846153846153846,652.184615384615
2018-9-26,25,20.5384615384615,0.769230769230769,651.646153846154
2018-9-27,24.2538461538462,22.3076923076923,0.692307692307692,653.992307692308
2018-9-28,24.5076923076923,21,0.846153846153846,653.6
2018-9-29,24.2769230769231,21.3846153846154,0.769230769230769,652.4
2018-9-3,29.4769230769231,22.1538461538461,0.769230769230769,647.8
2018-9-30,24.5230769230769,27,0.769230769230769,654.223076923077
2018-9-4,28.9461538461539,21.5384615384615,0.615384615384615,648.869230769231
2018-9-5,29.2846153846154,17.6923076923077,1.38461538461539,648.823076923077
2018-9-6,27.9076923076923,22.3076923076923,1.46153846153846,647.561538461538
2018-9-7,25.94,28,2.5,648.24
2018-9-8,21.02,51.1,1.2,650.67
2018-9-9,22.54,45.8,0.7,650.76
2019-1-1,-4.52307692307692,86.7692307692308,0.461538461538462,656.438461538462
2019-1-10,-8.42857142857143,80.5,0.5,657.764285714286
2019-1-11,-7.89230769230769,85.6923076923077,0.769230769230769,658.053846153846
2019-1-12,-8.96923076923077,88.0769230769231,0.615384615384615,653.8
2019-1-13,-9.65714285714286,91.1428571428571,0.642857142857143,648.457142857143
2019-1-14,-6.83571428571429,92.2857142857143,0.5,647.285714285714
2019-1-15,-1.84615384615385,95.6153846153846,0.692307692307692,649.769230769231
2019-1-16,2.52307692307692,85.6153846153846,1.07692307692308,645.238461538462
2019-1-17,-0.484615384615385,75.9230769230769,0.769230769230769,644.376923076923
2019-1-18,-4.77857142857143,60.7857142857143,0.571428571428571,653.135714285714
2019-1-19,-9.92307692307692,80.3846153846154,0.692307692307692,655.776923076923
2019-1-2,-3.42307692307692,91.6153846153846,0.461538461538462,653.669230769231
2019-1-20,-11.3153846153846,88.8461538461538,0.769230769230769,657.415384615385
2019-1-21,-7.66153846153846,87.5384615384615,0.846153846153846,656.223076923077
2019-1-22,-5.95384615384615,83.2307692307692,0.538461538461538,654.007692307692
2019-1-23,-5.06923076923077,83,0.692307692307692,654.815384615385
2019-1-24,-3.01538461538462,83.8461538461538,0.538461538461538,653.630769230769
2019-1-25,-1.04615384615385,91,0.384615384615385,652.284615384615
2019-1-26,-0.484615384615385,95.6923076923077,0.538461538461538,652.376923076923
2019-1-27,1.81538461538462,93.6153846153846,1,648.838461538462
2019-1-28,2.06153846153846,90.1538461538462,0.615384615384615,645.938461538462
2019-1-29,3.45384615384615,64.9230769230769,0.769230769230769,651.638461538461
2019-1-3,-4.15,94.6666666666667,0.5,652.308333333333
2019-1-30,-0.307692307692308,77.8461538461538,0.615384615384615,654.553846153846
2019-1-31,-0.446153846153846,94.3846153846154,0.307692307692308,653.184615384615
2019-1-4,0,92.8461538461538,0.846153846153846,655.761538461538
2019-1-5,3.27692307692308,81.1538461538462,0.538461538461538,652.315384615385
2019-1-6,0.9,92.8461538461538,0.615384615384615,644.176923076923
2019-1-7,0.792857142857143,73.7142857142857,0.714285714285714,648.778571428571
2019-1-8,0.364285714285714,91.8571428571429,1.35714285714286,647.664285714286
2019-1-9,-1.20714285714286,79.5,0.642857142857143,647.435714285714
2019-10-1,22.9384615384615,20.9230769230769,1,651.330769230769
2019-10-10,22.3153846153846,26.8461538461539,1.07692307692308,655.284615384615
2019-10-11,22.2,27.1538461538461,0.769230769230769,653.915384615385
2019-10-12,21.9769230769231,27.6153846153846,0.846153846153846,654.361538461539
2019-10-13,19.2692307692308,20.8461538461539,0.846153846153846,658.292307692308
2019-10-14,19.1076923076923,18.2307692307692,0.769230769230769,658.515384615385
2019-10-15,18.3076923076923,17.8461538461539,0.615384615384615,656.569230769231
2019-10-16,18.8538461538461,18.9230769230769,0.923076923076923,655.976923076923
2019-10-17,18.2615384615385,27.2307692307692,0.923076923076923,656.446153846154
2019-10-18,17.2230769230769,64.9230769230769,0.846153846153846,655.269230769231
2019-10-19,17.3615384615385,62.1538461538462,0.461538461538462,654.646153846154
2019-10-2,22.7230769230769,22.2307692307692,0.846153846153846,653.307692307692
2019-10-20,15.8384615384615,69.6153846153846,0.307692307692308,654.369230769231
2019-10-21,11.4076923076923,87,0.384615384615385,654.707692307692
2019-10-22,14.7923076923077,67.4615384615385,0.538461538461538,653.561538461538
2019-10-23,15.6615384615385,54.6153846153846,0.769230769230769,653.776923076923
2019-10-24,15.0076923076923,57.6153846153846,0.846153846153846,654.069230769231
2019-10-25,15.1,51.0769230769231,0.769230769230769,653.076923076923
2019-10-26,14.1923076923077,51.6923076923077,0.692307692307692,653.046153846154
2019-10-27,15.1153846153846,48.8461538461538,0.692307692307692,652.907692307692
2019-10-28,12.8846153846154,57.0769230769231,0.692307692307692,652.253846153846
2019-10-29,10.0384615384615,86.3076923076923,0.384615384615385,651.392307692308
2019-10-3,23.5307692307692,25.6153846153846,1.53846153846154,650.330769230769
2019-10-30,12.4153846153846,69.3846153846154,0.692307692307692,652.592307692308
2019-10-31,12.5,58.4615384615385,0.615384615384615,652.384615384615
2019-10-4,23.0769230769231,25.7692307692308,0.769230769230769,651.930769230769
2019-10-5,22.8076923076923,25.3076923076923,1.23076923076923,650.192307692308
2019-10-6,20.2615384615385,40.4615384615385,1.38461538461539,647.938461538462
2019-10-7,20.3615384615385,40.3076923076923,1.30769230769231,651.607692307692
2019-10-8,20.6769230769231,37.6923076923077,1.23076923076923,655.984615384615
2019-10-9,21.1692307692308,37.2307692307692,0.769230769230769,656.076923076923
2019-11-1,11.7923076923077,62.1538461538462,0.923076923076923,650.861538461539
2019-11-10,10.8923076923077,48.5384615384615,0.846153846153846,657.215384615385
2019-11-11,10.2,44.4615384615385,0.769230769230769,656.915384615385
2019-11-12,9.98461538461538,46.8461538461538,0.769230769230769,656.792307692308
2019-11-13,9.86153846153846,50.6923076923077,0.923076923076923,655.446153846154
2019-11-14,10.6615384615385,50.8461538461538,0.846153846153846,655.792307692308
2019-11-15,10.4153846153846,49.7692307692308,0.923076923076923,656.515384615385
2019-11-16,10.5230769230769,37.3076923076923,0.769230769230769,655.715384615385
2019-11-17,8.53076923076923,29,0.846153846153846,657.515384615385
2019-11-18,7.64615384615385,27.6923076923077,0.692307692307692,656.469230769231
2019-11-19,7.39230769230769,31.6923076923077,0.769230769230769,655.838461538462
2019-11-2,8.54615384615385,70,0.923076923076923,652.053846153846
2019-11-20,6.25384615384615,38.0769230769231,0.846153846153846,654.876923076923
2019-11-21,6.29230769230769,38.9230769230769,0.923076923076923,653.030769230769
2019-11-22,7.53846153846154,36.6153846153846,0.461538461538462,654.092307692308
2019-11-23,7.4,37.9230769230769,1,655.415384615385
2019-11-24,6.49230769230769,43.8461538461538,0.692307692307692,655.276923076923
2019-11-25,6.87692307692308,42.3846153846154,0.769230769230769,654.246153846154
2019-11-26,5.46153846153846,48.0769230769231,0.461538461538462,654.561538461538
2019-11-27,2.49230769230769,88.0769230769231,0.461538461538462,652.276923076923
2019-11-28,4.86923076923077,91.8461538461538,0.307692307692308,653.407692307692
2019-11-29,5.22307692307692,85.6153846153846,0.307692307692308,654.715384615385
2019-11-3,7.93076923076923,61.3076923076923,0.923076923076923,656.346153846154
2019-11-30,8.36153846153846,80.6153846153846,0.846153846153846,653
2019-11-4,9.1,63.3076923076923,0.846153846153846,657.546153846154
2019-11-5,8.97692307692308,65.3076923076923,1.07692307692308,656.630769230769
2019-11-6,10.1923076923077,57.0769230769231,1.07692307692308,655.3
2019-11-7,11.6769230769231,54.6923076923077,0.923076923076923,655.792307692308
2019-11-8,11.6846153846154,54.4615384615385,0.692307692307692,656.384615384615
2019-11-9,11.3846153846154,52.5384615384615,1,656.576923076923
2019-12-1,7.20769230769231,93.1538461538462,0.615384615384615,651.238461538462
2019-12-10,2.33846153846154,93,0.0769230769230769,651.853846153846
2019-12-11,3.17692307692308,85.5384615384615,0.307692307692308,653.215384615385
2019-12-12,2.69230769230769,81.4615384615385,0.384615384615385,651.169230769231
2019-12-13,2.46153846153846,94.2307692307692,0.153846153846154,650.061538461538
2019-12-14,3.78461538461538,95,0.461538461538462,652.476923076923
2019-12-15,5.30769230769231,89.6923076923077,0.615384615384615,654
2019-12-16,5.70769230769231,76.6153846153846,0.769230769230769,655.830769230769
2019-12-17,5.69230769230769,57.9230769230769,0.615384615384615,658.046153846154
2019-12-18,4.06153846153846,59.7692307692308,0.615384615384615,660.838461538462
2019-12-19,3.88461538461539,66.1538461538462,0.615384615384615,661.669230769231
2019-12-2,1.62307692307692,97.3076923076923,0.615384615384615,652.130769230769
2019-12-20,3.59230769230769,72.1538461538462,0.769230769230769,659.184615384615
2019-12-21,3.41538461538461,74.6153846153846,0.461538461538462,657.230769230769
2019-12-22,2.08461538461539,84.5384615384615,0.384615384615385,655.446153846154
2019-12-23,1.81538461538462,84.1538461538462,0.538461538461538,653.323076923077
2019-12-24,7.51428571428571,48.9285714285714,1.07142857142857,650.214285714286
2019-12-25,5.96923076923077,59.2307692307692,1.30769230769231,648.484615384615
2019-12-26,3.42307692307692,90.6153846153846,0.692307692307692,646.276923076923
2019-12-27,1.33846153846154,96.6153846153846,0.461538461538462,646.030769230769
2019-12-28,2.33076923076923,93.3076923076923,0.538461538461538,650.092307692308
2019-12-29,2.57692307692308,94,0.846153846153846,652.915384615385
2019-12-3,2.26153846153846,75.1538461538462,0.538461538461538,653.361538461539
2019-12-30,4.03846153846154,80,0.615384615384615,653.907692307692
2019-12-31,2.71538461538462,80,0.384615384615385,652.292307692308
2019-12-4,0.984615384615385,85.9230769230769,0.538461538461538,653.4
2019-12-5,3.29230769230769,91.4615384615385,0.384615384615385,653.884615384615
2019-12-6,4.31818181818182,64.6363636363636,0.363636363636364,654.854545454545
2019-12-7,3.94615384615385,66.7692307692308,0.384615384615385,651.923076923077
2019-12-8,2.78461538461538,74.0769230769231,0.692307692307692,649.446153846154
2019-12-9,4.34615384615385,76.8461538461538,0.384615384615385,651.907692307692
2019-2-1,0.315384615384615,96.7692307692308,0.615384615384615,651.361538461539
2019-2-10,1.60769230769231,91,0.538461538461538,651.938461538462
2019-2-11,1.6,84.6923076923077,0.230769230769231,652.323076923077
2019-2-12,-1.65384615384615,81,0.769230769230769,655.223076923077
2019-2-13,-2.53846153846154,78.3846153846154,0.692307692307692,657.269230769231
2019-2-14,-3.32307692307692,88,0.461538461538462,652.6
2019-2-15,-1.8,93.1538461538462,0.692307692307692,648.792307692308
2019-2-16,-1.64615384615385,83.6923076923077,0.615384615384615,652.169230769231
2019-2-17,-2.83846153846154,88.6923076923077,0.769230769230769,653.561538461538
2019-2-18,-5.24615384615385,87.6923076923077,0.538461538461538,651.384615384615
2019-2-19,-5.27692307692308,92.1538461538462,0.769230769230769,652.792307692308
2019-2-2,-1.94615384615385,91.2307692307692,0.307692307692308,652.6
2019-2-20,-7.51538461538462,85.7692307692308,1,656.361538461539
2019-2-21,-8.84615384615385,87.6923076923077,0.846153846153846,655.653846153846
2019-2-22,-8.20769230769231,90.4615384615385,0.615384615384615,654.753846153846
2019-2-23,-3.26923076923077,78.1538461538462,0.692307692307692,656.430769230769
2019-2-24,-3.35384615384615,83.3076923076923,0.538461538461538,656.830769230769
2019-2-25,-2.85384615384615,84.7692307692308,0.846153846153846,656.653846153846
2019-2-26,-4.49230769230769,92.3076923076923,0.538461538461538,649.361538461539
2019-2-27,-1.4,86.6153846153846,0.769230769230769,641.5
2019-2-28,0.307692307692308,91.6923076923077,0.846153846153846,639.153846153846
2019-2-3,-7.5,92.6923076923077,0.538461538461538,656.923076923077
2019-2-4,-8.57692307692308,94.0769230769231,0.846153846153846,661.176923076923
2019-2-5,-8.59230769230769,88.7692307692308,0.923076923076923,662.353846153846
2019-2-6,-9.45384615384615,85.9230769230769,0.923076923076923,661
2019-2-7,-5.1,90.4615384615385,0.769230769230769,655.7
2019-2-8,-1.57692307692308,94.0769230769231,0.230769230769231,652.723076923077
2019-2-9,0.2,94.4615384615385,0.538461538461538,650.807692307692
2019-3-1,-2.68461538461538,65.3846153846154,0.615384615384615,644.9
2019-3-10,0.353846153846154,73.3076923076923,0.692307692307692,653.823076923077
2019-3-11,-0.3,78.9230769230769,0.692307692307692,654.169230769231
2019-3-12,1.94615384615385,75.5384615384615,0.461538461538462,654.423076923077
2019-3-13,4.4,78.7692307692308,0.538461538461538,650.692307692308
2019-3-14,1.65384615384615,97.3846153846154,0.230769230769231,648.123076923077
2019-3-15,3.58461538461539,90.2307692307692,0.692307692307692,648.561538461538
2019-3-16,3.94615384615385,84.6923076923077,0.461538461538462,647.753846153846
2019-3-17,5.26153846153846,65.3846153846154,1.07692307692308,644.823076923077
2019-3-18,3.9,38.0769230769231,0.769230769230769,652.176923076923
2019-3-19,3.81538461538462,43.0769230769231,0.769230769230769,653.976923076923
2019-3-2,-4.20769230769231,75.2307692307692,0.846153846153846,647.753846153846
2019-3-20,4.03076923076923,57.1538461538462,0.615384615384615,653.515384615385
2019-3-21,6.15384615384615,58.1538461538462,0.846153846153846,653.376923076923
2019-3-22,7.18461538461538,50,1.07692307692308,652.930769230769
2019-3-23,7.12307692307692,61.9230769230769,0.846153846153846,649.269230769231
2019-3-24,2.37692307692308,95.7692307692308,0.538461538461538,644.407692307692
2019-3-25,4.17692307692308,82.1538461538462,0.846153846153846,642.323076923077
2019-3-26,7.09230769230769,74.5384615384615,0.692307692307692,647.5
2019-3-27,7.75384615384615,73.0769230769231,0.692307692307692,650.538461538462
2019-3-28,5.7,82.7692307692308,0.846153846153846,651.630769230769
2019-3-29,4.40769230769231,91.3846153846154,0.769230769230769,649.676923076923
2019-3-3,3.58461538461539,79.9230769230769,0.230769230769231,648.753846153846
2019-3-30,5.07692307692308,90.7692307692308,0.153846153846154,648.838461538462
2019-3-31,6.13076923076923,89.8461538461538,0.230769230769231,646.715384615385
2019-3-4,1.32307692307692,95.6923076923077,0.384615384615385,650.692307692308
2019-3-5,2.62307692307692,89.2307692307692,0.461538461538462,653.615384615385
2019-3-6,2.15384615384615,77.9230769230769,0.384615384615385,653.961538461538
2019-3-7,0.738461538461538,91.1538461538462,0.923076923076923,649.976923076923
2019-3-8,5.22307692307692,49.7692307692308,1,655.769230769231
2019-3-9,2.25384615384615,62.6153846153846,0.846153846153846,658.423076923077
2019-4-1,7.95384615384615,76.3076923076923,0.692307692307692,644.430769230769
2019-4-10,8.43846153846154,84.1538461538462,0.846153846153846,650.130769230769
2019-4-11,11.5230769230769,50.6923076923077,1,651.138461538461
2019-4-12,12.3,52.6923076923077,0.846153846153846,651.623076923077
2019-4-13,13.7769230769231,41.6153846153846,0.923076923076923,652.823076923077
2019-4-14,14.7615384615385,42.3846153846154,0.846153846153846,650.576923076923
2019-4-15,13.6769230769231,55.2307692307692,1,649.853846153846
2019-4-16,7.83076923076923,86.6153846153846,0.461538461538462,647.769230769231
2019-4-17,8.54615384615385,73.0769230769231,1,645.930769230769
2019-4-18,7.86153846153846,74.5384615384615,0.615384615384615,650.015384615385
2019-4-19,7.43076923076923,72,0.923076923076923,647.315384615385
2019-4-2,7.6,73.7692307692308,1.15384615384615,647.069230769231
2019-4-20,7.33846153846154,73.3846153846154,1.15384615384615,647.715384615385
